UNIX time 	 sensor 	 watts
1340288566 	2 	00085
1340288569 	1 	00000
1340288570 	0 	00216
1340288573 	2 	00084
1340288575 	1 	00000
1340288577 	0 	00212
1340288579 	2 	00085
1340288581 	1 	00000
1340288583 	0 	00211
1340288585 	2 	00085
1340288588 	1 	00000
1340288589 	0 	00216
1340288591 	2 	00085
1340288594 	1 	00000
1340288597 	2 	00085
1340288600 	1 	00000
1340288601 	0 	00215
1340288603 	2 	00085
1340288606 	1 	00000
1340288607 	0 	00212
1340288609 	2 	00084
1340288612 	1 	00000
1340288613 	0 	00216
1340288615 	2 	00085
1340288620 	0 	00212
1340288621 	2 	00084
1340288624 	1 	00000
1340288626 	0 	00212
1340288630 	1 	00000
1340288632 	0 	00215
1340288634 	2 	00084
1340288636 	1 	00000
1340288638 	0 	00211
1340288640 	2 	00084
1340288643 	1 	00000
1340288644 	0 	00212
1340288646 	2 	00085
1340288649 	1 	00000
1340288650 	0 	00216
1340288655 	1 	00000
1340288658 	2 	00084
1340288661 	1 	00000
1340288663 	0 	00212
1340288664 	2 	00085
1340288667 	1 	00000
1340288669 	0 	00216
1340288670 	2 	00084
1340288673 	1 	00000
1340288675 	0 	00212
1340288679 	1 	00000
1340288682 	0 	00211
1340288683 	2 	00084
1340288685 	1 	00000
1340288688 	0 	00211
1340288689 	2 	00084
1340288691 	1 	00000
1340288694 	0 	00212
1340288695 	2 	00084
1340288698 	1 	00000
1340288700 	0 	00213
1340288701 	2 	00084
1340288704 	1 	00000
1340288706 	0 	00210
1340288707 	2 	00084
1340288710 	1 	00000
1340288712 	0 	00209
1340288713 	2 	00083
1340288716 	1 	00000
1340288718 	0 	00213
1340288719 	2 	00084
1340288722 	1 	00000
1340288725 	0 	00212
1340288726 	2 	00083
1340288728 	1 	00000
1340288731 	0 	00213
1340288732 	2 	00084
1340288734 	1 	00000
1340288738 	2 	00083
1340288740 	1 	00000
1340288743 	0 	00213
1340288744 	2 	00083
1340288746 	1 	00000
1340288749 	0 	00213
1340288750 	2 	00083
1340288755 	0 	00213
1340288756 	2 	00083
1340288759 	1 	00000
1340288762 	0 	00213
1340288762 	2 	00083
1340288765 	1 	00000
1340288768 	0 	00213
1340288768 	2 	00083
1340288771 	1 	00000
1340288774 	0 	00210
1340288775 	2 	00082
1340288777 	1 	00000
1340288780 	0 	00212
1340288781 	2 	00082
1340288783 	1 	00000
1340288786 	0 	00213
1340288787 	2 	00082
1340288789 	1 	00000
1340288792 	0 	00212
1340288793 	2 	00083
1340288795 	1 	00000
1340288798 	0 	00212
1340288799 	2 	00082
1340288801 	1 	00000
1340288805 	0 	00210
1340288805 	2 	00082
1340288811 	0 	00210
1340288812 	2 	00083
1340288814 	1 	00000
1340288817 	0 	00211
1340288818 	2 	00082
1340288820 	1 	00000
1340288823 	0 	00211
1340288824 	2 	00082
1340288826 	1 	00000
1340288829 	0 	00211
1340288830 	2 	00082
1340288832 	1 	00000
1340288835 	0 	00213
1340288836 	2 	00083
1340288838 	1 	00000
1340288842 	0 	00212
1340288842 	2 	00082
1340288844 	1 	00000
1340288848 	0 	00211
1340288849 	2 	00082
1340288850 	1 	00000
1340288854 	0 	00210
1340288856 	1 	00000
1340288860 	2 	00082
1340288860 	0 	00211
1340288863 	1 	00000
1340288866 	2 	00083
1340288869 	1 	00000
1340288872 	2 	00082
1340288873 	0 	00210
1340288875 	1 	00000
1340288879 	2 	00082
1340288879 	0 	00211
1340288881 	1 	00000
1340288885 	2 	00082
1340288885 	0 	00211
1340288887 	1 	00000
1340288891 	2 	00083
1340288891 	0 	00211
1340288893 	1 	00000
1340288897 	2 	00081
1340288897 	0 	00208
1340288899 	1 	00000
1340288903 	2 	00081
1340288903 	0 	00210
1340288905 	1 	00000
1340288909 	2 	00081
1340288910 	0 	00210
1340288911 	1 	00000
1340288915 	2 	00081
1340288916 	0 	00212
1340288918 	1 	00000
1340288921 	2 	00082
1340288922 	0 	00213
1340288924 	1 	00000
1340288930 	1 	00000
1340288934 	2 	00082
1340288934 	0 	00209
1340288936 	1 	00000
1340288940 	2 	00081
1340288941 	0 	00212
1340288942 	1 	00000
1340288946 	2 	00082
1340288947 	0 	00212
1340288948 	1 	00000
1340288953 	0 	00209
1340288954 	1 	00000
1340288958 	2 	00082
1340288959 	0 	00212
1340288960 	1 	00000
1340288964 	2 	00082
1340288965 	0 	00212
1340288966 	1 	00000
1340288970 	2 	00082
1340288971 	0 	00209
1340288973 	1 	00000
1340288977 	2 	00082
1340288977 	0 	00216
1340288979 	1 	00000
1340288983 	2 	00081
1340288984 	0 	00211
1340288985 	1 	00000
1340288989 	2 	00082
1340288990 	0 	00209
1340288991 	1 	00000
1340288995 	2 	00081
1340288996 	0 	00210
1340289001 	2 	00082
1340289002 	0 	00212
1340289003 	1 	00000
1340289007 	2 	00082
1340289008 	0 	00210
1340289009 	1 	00000
1340289013 	2 	00082
1340289014 	0 	00210
1340289015 	1 	00000
1340289019 	2 	00081
1340289020 	0 	00211
1340289021 	1 	00000
1340289026 	2 	00082
1340289026 	0 	00210
1340289028 	1 	00000
1340289032 	2 	00081
1340289032 	0 	00208
1340289034 	1 	00000
1340289038 	2 	00081
1340289039 	0 	00209
1340289040 	1 	00000
1340289044 	2 	00081
1340289045 	0 	00209
1340289050 	2 	00081
1340289051 	0 	00208
1340289056 	2 	00082
1340289057 	0 	00209
1340289058 	1 	00000
1340289062 	2 	00082
1340289063 	0 	00209
1340289064 	1 	00000
1340289068 	2 	00081
1340289070 	1 	00000
1340289074 	2 	00082
1340289076 	0 	00211
1340289077 	1 	00000
1340289081 	2 	00081
1340289082 	0 	00209
1340289083 	1 	00000
1340289087 	2 	00081
1340289088 	0 	00211
1340289089 	1 	00000
1340289093 	2 	00081
1340289094 	0 	00212
1340289095 	1 	00000
1340289099 	2 	00081
1340289100 	0 	00211
1340289101 	1 	00000
1340289105 	2 	00082
1340289107 	0 	00210
1340289107 	1 	00000
1340289111 	2 	00081
1340289113 	0 	00209
1340289114 	1 	00000
1340289117 	2 	00082
1340289119 	0 	00210
1340289120 	1 	00000
1340289123 	2 	00082
1340289125 	0 	00209
1340289126 	1 	00000
1340289130 	2 	00082
1340289131 	0 	00212
1340289132 	1 	00000
1340289136 	2 	00081
1340289138 	0 	00208
1340289138 	1 	00000
1340289142 	2 	00082
1340289144 	0 	00209
1340289148 	2 	00081
1340289150 	1 	00000
1340289150 	0 	00210
1340289154 	2 	00082
1340289156 	1 	00000
1340289156 	0 	00210
1340289160 	2 	00082
1340289162 	1 	00000
1340289162 	0 	00209
1340289166 	2 	00082
1340289168 	1 	00000
1340289168 	0 	00210
1340289172 	2 	00081
1340289174 	1 	00000
1340289179 	2 	00081
1340289180 	1 	00000
1340289181 	0 	00210
1340289185 	2 	00082
1340289191 	2 	00081
1340289193 	1 	00000
1340289193 	0 	00210
1340289197 	2 	00081
1340289199 	1 	00000
1340289199 	0 	00211
1340289205 	1 	00000
1340289205 	0 	00211
1340289209 	2 	00082
1340289215 	2 	00081
1340289217 	1 	00000
1340289217 	0 	00213
1340289221 	2 	00082
1340289223 	1 	00000
1340289223 	0 	00190
1340289229 	1 	00000
1340289229 	0 	00189
1340289234 	2 	00082
1340289235 	1 	00000
1340289236 	0 	00189
1340289240 	2 	00081
1340289242 	0 	00189
1340289246 	2 	00082
1340289248 	1 	00000
1340289248 	0 	00193
1340289252 	2 	00082
1340289254 	1 	00000
1340289254 	0 	00189
1340289258 	2 	00081
1340289260 	1 	00000
1340289264 	2 	00082
1340289266 	1 	00000
1340289267 	0 	00190
1340289270 	2 	00082
1340289272 	1 	00000
1340289273 	0 	00190
1340289277 	2 	00082
1340289278 	1 	00000
1340289279 	0 	00190
1340289283 	2 	00081
1340289284 	1 	00000
1340289285 	0 	00189
1340289289 	2 	00082
1340289290 	1 	00000
1340289291 	0 	00190
1340289295 	2 	00081
1340289297 	0 	00189
1340289301 	2 	00082
1340289303 	1 	00000
1340289304 	0 	00190
1340289307 	2 	00081
1340289309 	1 	00000
1340289310 	0 	00188
1340289316 	2 	00081
1340289316 	0 	00190
1340289319 	2 	00081
1340289321 	1 	00000
1340289322 	0 	00188
1340289325 	2 	00082
1340289327 	1 	00000
1340289332 	2 	00081
1340289333 	1 	00000
1340289338 	2 	00082
1340289339 	1 	00000
1340289340 	0 	00190
1340289344 	2 	00081
1340289345 	1 	00000
1340289346 	0 	00189
1340289350 	2 	00082
1340289352 	1 	00000
1340289353 	0 	00189
1340289356 	2 	00082
1340289358 	1 	00000
1340289359 	0 	00189
1340289362 	2 	00082
1340289364 	1 	00000
1340289365 	0 	00189
1340289368 	2 	00082
1340289370 	1 	00000
1340289371 	0 	00190
1340289374 	2 	00083
1340289376 	1 	00000
1340289377 	0 	00190
1340289381 	2 	00084
1340289382 	1 	00000
1340289383 	0 	00193
1340289387 	2 	00084
1340289388 	1 	00000
1340289390 	0 	00194
1340289393 	2 	00084
1340289394 	1 	00000
1340289396 	0 	00193
1340289399 	2 	00085
1340289400 	1 	00000
1340289402 	0 	00194
1340289405 	2 	00084
1340289407 	1 	00000
1340289408 	0 	00195
1340289411 	2 	00085
1340289414 	0 	00195
1340289417 	2 	00084
1340289419 	1 	00000
1340289420 	0 	00194
1340289423 	2 	00085
1340289425 	1 	00000
1340289426 	0 	00191
1340289430 	2 	00085
1340289433 	0 	00193
1340289436 	2 	00085
1340289437 	1 	00000
1340289439 	0 	00194
1340289442 	2 	00084
1340289443 	1 	00000
1340289445 	0 	00191
1340289448 	2 	00084
1340289449 	1 	00000
1340289451 	0 	00193
1340289455 	1 	00000
1340289457 	0 	00194
1340289460 	2 	00084
1340289462 	1 	00000
1340289463 	0 	00191
1340289466 	2 	00085
1340289468 	1 	00000
1340289469 	0 	00194
1340289472 	2 	00084
1340289474 	1 	00000
1340289475 	0 	00193
1340289480 	1 	00000
1340289485 	2 	00084
1340289487 	0 	00193
1340289491 	2 	00084
1340289492 	1 	00000
1340289493 	0 	00193
1340289497 	2 	00083
1340289498 	1 	00000
1340289499 	0 	00191
1340289504 	1 	00000
1340289505 	0 	00193
1340289509 	2 	00084
1340289510 	1 	00000
1340289512 	0 	00193
1340289515 	2 	00083
1340289517 	1 	00000
1340289518 	0 	00190
1340289521 	2 	00083
1340289523 	1 	00000
1340289524 	0 	00190
1340289527 	2 	00083
1340289529 	1 	00000
1340289530 	0 	00191
1340289534 	2 	00082
1340289535 	1 	00000
1340289536 	0 	00190
1340289540 	2 	00083
1340289541 	1 	00000
1340289542 	0 	00190
1340289546 	2 	00083
1340289547 	1 	00000
1340289552 	2 	00082
1340289553 	1 	00000
1340289554 	0 	00191
1340289558 	2 	00082
1340289559 	1 	00000
1340289560 	0 	00190
1340289564 	2 	00082
1340289565 	1 	00000
1340289566 	0 	00190
1340289570 	2 	00081
1340289572 	1 	00000
1340289572 	0 	00189
1340289576 	2 	00081
1340289578 	1 	00000
1340289579 	0 	00190
1340289583 	2 	00081
1340289584 	1 	00000
1340289585 	0 	00194
1340289589 	2 	00081
1340289590 	1 	00000
1340289591 	0 	00190
1340289595 	2 	00081
1340289596 	1 	00000
1340289601 	2 	00081
1340289602 	1 	00000
1340289604 	0 	00188
1340289607 	2 	00081
1340289608 	1 	00000
1340289610 	0 	00189
1340289613 	2 	00081
1340289614 	1 	00000
1340289619 	2 	00080
1340289622 	0 	00157
1340289625 	2 	00081
1340289627 	1 	00000
1340289628 	0 	00155
1340289632 	2 	00081
1340289633 	1 	00000
1340289635 	0 	00156
1340289638 	2 	00080
1340289639 	1 	00000
1340289641 	0 	00155
1340289644 	2 	00080
1340289645 	1 	00000
1340289647 	0 	00156
1340289650 	2 	00080
1340289651 	1 	00000
1340289653 	0 	00156
1340289656 	2 	00080
1340289657 	1 	00000
1340289659 	0 	00156
1340289662 	2 	00080
1340289663 	1 	00000
1340289666 	0 	00154
1340289668 	2 	00080
1340289669 	1 	00000
1340289672 	0 	00156
1340289674 	2 	00080
1340289676 	1 	00000
1340289678 	0 	00156
1340289681 	2 	00079
1340289682 	1 	00000
1340289684 	0 	00153
1340289687 	2 	00080
1340289688 	1 	00000
1340289690 	0 	00156
1340289693 	2 	00079
1340289694 	1 	00000
1340289696 	0 	00154
1340289699 	2 	00079
1340289700 	1 	00000
1340289702 	0 	00156
1340289705 	2 	00079
1340289706 	1 	00000
1340289708 	0 	00155
1340289711 	2 	00079
1340289712 	1 	00000
1340289714 	0 	00155
1340289717 	2 	00080
1340289718 	1 	00000
1340289720 	0 	00156
1340289723 	2 	00079
1340289724 	1 	00000
1340289726 	0 	00155
1340289730 	2 	00079
1340289731 	1 	00000
1340289732 	0 	00156
1340289736 	2 	00078
1340289737 	1 	00000
1340289738 	0 	00155
1340289742 	2 	00079
1340289743 	1 	00000
1340289744 	0 	00153
1340289748 	2 	00078
1340289749 	1 	00000
1340289750 	0 	00155
1340289755 	1 	00000
1340289757 	0 	00154
1340289760 	2 	00079
1340289761 	1 	00000
1340289763 	0 	00154
1340289766 	2 	00079
1340289767 	1 	00000
1340289772 	2 	00078
1340289773 	1 	00000
1340289775 	0 	00152
1340289779 	1 	00000
1340289781 	0 	00154
1340289785 	2 	00079
1340289786 	1 	00000
1340289787 	0 	00154
1340289791 	2 	00078
1340289792 	1 	00000
1340289793 	0 	00152
1340289797 	2 	00079
1340289798 	1 	00000
1340289800 	0 	00154
1340289803 	2 	00079
1340289804 	1 	00000
1340289806 	0 	00154
1340289809 	2 	00079
1340289812 	0 	00153
1340289815 	2 	00078
1340289816 	1 	00000
1340289818 	0 	00154
1340289821 	2 	00078
1340289822 	1 	00000
1340289824 	0 	00154
1340289827 	2 	00078
1340289828 	1 	00000
1340289831 	0 	00154
1340289834 	2 	00078
1340289834 	1 	00000
1340289837 	0 	00156
1340289840 	2 	00078
1340289841 	1 	00000
1340289846 	2 	00079
1340289847 	1 	00000
1340289849 	0 	00153
1340289852 	2 	00078
1340289853 	1 	00000
1340289858 	2 	00078
1340289859 	1 	00000
1340289861 	0 	00154
1340289864 	2 	00078
1340289865 	1 	00000
1340289867 	0 	00152
1340289870 	2 	00078
1340289871 	1 	00000
1340289874 	0 	00098
1340289876 	2 	00001
1340289877 	1 	00000
1340289880 	0 	00098
1340289883 	2 	00000
1340289883 	1 	00000
1340289886 	0 	00098
1340289889 	2 	00001
1340289889 	1 	00000
1340289892 	0 	00099
1340289895 	2 	00001
1340289896 	1 	00000
1340289898 	0 	00099
1340289901 	2 	00000
1340289902 	1 	00000
1340289904 	0 	00099
1340289907 	2 	00000
1340289908 	1 	00000
1340289910 	0 	00098
1340289913 	2 	00000
1340289914 	1 	00000
1340289916 	0 	00098
1340289919 	2 	00000
1340289920 	1 	00000
1340289922 	0 	00098
1340289925 	2 	00000
1340289926 	1 	00000
1340289928 	0 	00098
1340289932 	2 	00001
1340289932 	1 	00000
1340289935 	0 	00099
1340289938 	2 	00000
1340289938 	1 	00000
1340289941 	0 	00098
1340289944 	2 	00000
1340289947 	0 	00098
1340289950 	2 	00000
1340289951 	1 	00000
1340289953 	0 	00098
1340289956 	2 	00000
1340289957 	1 	00000
1340289959 	0 	00099
1340289962 	2 	00000
1340289963 	1 	00000
1340289965 	0 	00098
1340289968 	2 	00000
1340289969 	1 	00000
1340289971 	0 	00099
1340289974 	2 	00001
1340289975 	1 	00000
1340289978 	0 	00098
1340289980 	2 	00000
1340289981 	1 	00000
1340289984 	0 	00099
1340289987 	2 	00000
1340289987 	1 	00000
1340289990 	0 	00099
1340289993 	2 	00000
1340289993 	1 	00000
1340289996 	0 	00099
1340289999 	2 	00000
1340290002 	0 	00099
1340290006 	1 	00000
1340290008 	0 	00099
1340290011 	2 	00001
1340290012 	1 	00000
1340290014 	0 	00099
1340290017 	2 	00000
1340290018 	1 	00000
1340290021 	0 	00099
1340290023 	2 	00001
1340290024 	1 	00000
1340290027 	0 	00098
1340290030 	1 	00000
1340290033 	0 	00098
1340290036 	2 	00000
1340290036 	1 	00000
1340290039 	0 	00099
1340290042 	2 	00001
1340290042 	1 	00000
1340290045 	0 	00099
1340290048 	2 	00000
1340290048 	1 	00000
1340290051 	0 	00098
1340290054 	1 	00000
1340290057 	0 	00099
1340290060 	2 	00000
1340290061 	1 	00000
1340290063 	0 	00098
1340290066 	2 	00001
1340290067 	1 	00000
1340290070 	0 	00099
1340290072 	2 	00000
1340290073 	1 	00000
1340290076 	0 	00099
1340290078 	2 	00000
1340290079 	1 	00000
1340290082 	0 	00098
1340290085 	2 	00000
1340290085 	1 	00000
1340290088 	0 	00098
1340290091 	2 	00001
1340290091 	1 	00000
1340290095 	0 	00098
1340290097 	2 	00000
1340290097 	1 	00000
1340290103 	2 	00000
1340290103 	1 	00000
1340290109 	2 	00000
1340290109 	1 	00000
1340290115 	2 	00001
1340290116 	1 	00000
1340290119 	0 	00098
1340290121 	2 	00000
1340290122 	1 	00000
1340290125 	0 	00099
1340290127 	2 	00001
1340290128 	1 	00000
1340290131 	0 	00098
1340290134 	2 	00000
1340290138 	0 	00099
1340290140 	2 	00001
1340290140 	1 	00000
1340290144 	0 	00098
1340290146 	2 	00001
1340290146 	1 	00000
1340290150 	0 	00098
1340290152 	2 	00001
1340290152 	1 	00000
1340290156 	0 	00099
1340290158 	2 	00000
1340290158 	1 	00000
1340290162 	0 	00099
1340290164 	2 	00001
1340290165 	1 	00000
1340290168 	0 	00098
1340290170 	2 	00000
1340290171 	1 	00000
1340290174 	0 	00098
1340290176 	2 	00000
1340290177 	1 	00000
1340290183 	2 	00000
1340290183 	1 	00000
1340290189 	2 	00000
1340290193 	0 	00098
1340290195 	2 	00000
1340290195 	1 	00000
1340290199 	0 	00098
1340290201 	2 	00000
1340290201 	1 	00000
1340290205 	0 	00098
1340290207 	2 	00000
1340290207 	1 	00000
1340290211 	0 	00098
1340290213 	2 	00000
1340290213 	1 	00000
1340290217 	0 	00098
1340290219 	2 	00000
1340290220 	1 	00000
1340290224 	0 	00098
1340290225 	2 	00000
1340290226 	1 	00000
1340290230 	0 	00099
1340290231 	2 	00000
1340290232 	1 	00000
1340290236 	0 	00098
1340290238 	2 	00000
1340290238 	1 	00000
1340290242 	0 	00099
1340290244 	2 	00000
1340290244 	1 	00000
1340290248 	0 	00099
1340290250 	2 	00001
1340290250 	1 	00000
1340290254 	0 	00101
1340290256 	2 	00000
1340290256 	1 	00000
1340290260 	0 	00101
1340290262 	2 	00001
1340290262 	1 	00000
1340290267 	0 	00101
1340290268 	2 	00001
1340290268 	1 	00000
1340290273 	0 	00101
1340290274 	2 	00001
1340290275 	1 	00000
1340290279 	0 	00099
1340290281 	1 	00000
1340290285 	0 	00099
1340290287 	2 	00001
1340290287 	1 	00000
1340290292 	0 	00102
1340290293 	2 	00000
1340290293 	1 	00000
1340290298 	0 	00101
1340290299 	2 	00000
1340290299 	1 	00000
1340290305 	1 	00000
1340290310 	0 	00099
1340290311 	1 	00000
1340290316 	0 	00099
1340290317 	2 	00000
1340290317 	1 	00000
1340290322 	0 	00101
1340290323 	2 	00000
1340290328 	0 	00098
1340290330 	1 	00000
1340290335 	0 	00099
1340290336 	2 	00001
1340290336 	1 	00000
1340290341 	0 	00101
1340290342 	2 	00001
1340290342 	1 	00000
1340290347 	0 	00099
1340290348 	2 	00000
1340290348 	1 	00000
1340290353 	0 	00099
1340290354 	2 	00001
1340290354 	1 	00000
1340290359 	0 	00098
1340290360 	2 	00001
1340290360 	1 	00000
1340290365 	0 	00099
1340290366 	2 	00001
1340290366 	1 	00000
1340290371 	0 	00099
1340290372 	2 	00001
1340290372 	1 	00000
1340290377 	0 	00101
1340290390 	0 	00098
1340290396 	0 	00098
1340290397 	1 	00000
1340290402 	0 	00099
1340290403 	1 	00000
1340290408 	0 	00098
1340290409 	1 	00000
1340290414 	0 	00098
1340290415 	1 	00000
1340290420 	0 	00098
1340290421 	1 	00000
1340290427 	0 	00098
1340290427 	1 	00000
1340290433 	0 	00098
1340290433 	1 	00000
1340290433 	2 	00001
1340290439 	0 	00098
1340290440 	1 	00000
1340290440 	2 	00000
1340290446 	1 	00000
1340290446 	2 	00001
1340290451 	0 	00099
1340290452 	1 	00000
1340290457 	0 	00098
1340290458 	1 	00000
1340290463 	0 	00099
1340290464 	1 	00000
1340290464 	2 	00001
1340290469 	0 	00098
1340290470 	1 	00000
1340290470 	2 	00000
1340290475 	0 	00099
1340290476 	1 	00000
1340290476 	2 	00000
1340290481 	0 	00101
1340290482 	1 	00000
1340290482 	2 	00000
1340290487 	0 	00098
1340290488 	1 	00000
1340290489 	2 	00000
1340290493 	0 	00099
1340290495 	1 	00000
1340290495 	2 	00001
1340290499 	0 	00098
1340290501 	1 	00000
1340290501 	2 	00001
1340290505 	0 	00098
1340290507 	1 	00000
1340290507 	2 	00000
1340290512 	0 	00101
1340290513 	2 	00001
1340290517 	0 	00098
1340290519 	1 	00000
1340290519 	2 	00000
1340290524 	0 	00099
1340290525 	1 	00000
1340290525 	2 	00000
1340290530 	0 	00099
1340290531 	1 	00000
1340290531 	2 	00000
1340290536 	0 	00098
1340290537 	1 	00000
1340290538 	2 	00000
1340290542 	0 	00099
1340290543 	1 	00000
1340290544 	2 	00000
1340290548 	0 	00098
1340290550 	1 	00000
1340290550 	2 	00000
1340290555 	0 	00098
1340290556 	1 	00000
1340290561 	0 	00099
1340290562 	1 	00000
1340290562 	2 	00001
1340290567 	0 	00098
1340290568 	2 	00001
1340290573 	0 	00098
1340290574 	1 	00000
1340290574 	2 	00001
1340290579 	0 	00099
1340290580 	1 	00000
1340290585 	0 	00098
1340290586 	1 	00000
1340290587 	2 	00000
1340290591 	0 	00099
1340290592 	1 	00000
1340290593 	2 	00001
1340290597 	0 	00098
1340290598 	1 	00000
1340290599 	2 	00001
1340290604 	0 	00098
1340290605 	1 	00000
1340290610 	0 	00099
1340290611 	1 	00000
1340290611 	2 	00001
1340290616 	0 	00098
1340290617 	1 	00000
1340290617 	2 	00000
1340290622 	0 	00099
1340290623 	1 	00000
1340290623 	2 	00001
1340290629 	0 	00097
1340290629 	1 	00000
1340290629 	2 	00001
1340290635 	0 	00099
1340290635 	1 	00000
1340290636 	2 	00000
1340290641 	1 	00000
1340290642 	2 	00000
1340290647 	0 	00098
1340290648 	1 	00000
1340290653 	0 	00098
1340290654 	1 	00000
1340290660 	1 	00000
1340290660 	2 	00000
1340290666 	0 	00098
1340290666 	1 	00000
1340290672 	2 	00000
1340290678 	1 	00000
1340290678 	0 	00098
1340290679 	2 	00001
1340290684 	1 	00000
1340290684 	0 	00099
1340290685 	2 	00000
1340290690 	1 	00000
1340290691 	0 	00098
1340290691 	2 	00000
1340290696 	1 	00000
1340290697 	0 	00098
1340290697 	2 	00000
1340290702 	0 	00099
1340290703 	2 	00000
1340290709 	1 	00000
1340290709 	0 	00099
1340290709 	2 	00001
1340290715 	1 	00000
1340290715 	0 	00099
1340290716 	2 	00001
1340290721 	1 	00000
1340290721 	0 	00098
1340290727 	1 	00000
1340290733 	1 	00000
1340290733 	0 	00099
1340290734 	2 	00000
1340290739 	1 	00000
1340290739 	0 	00098
1340290740 	2 	00001
1340290745 	1 	00000
1340290746 	0 	00098
1340290746 	2 	00001
1340290751 	1 	00000
1340290752 	0 	00099
1340290758 	0 	00099
1340290764 	1 	00000
1340290764 	0 	00099
1340290765 	2 	00001
1340290770 	1 	00000
1340290770 	0 	00098
