UNIXtime	sensor	watts
1340764973 	2 	00000
1340764978 	1 	00000
1340764979 	0 	00099
1340764980 	2 	00001
1340764984 	1 	00000
1340764985 	0 	00099
1340764986 	2 	00001
1340764991 	1 	00000
1340764997 	1 	00000
1340764998 	0 	00099
1340764998 	2 	00001
1340765003 	1 	00000
1340765004 	0 	00098
1340765004 	2 	00000
1340765009 	1 	00000
1340765010 	0 	00099
1340765010 	2 	00001
1340765015 	1 	00000
1340765017 	0 	00098
1340765021 	1 	00000
1340765022 	0 	00099
1340765022 	2 	00000
1340765029 	0 	00098
1340765029 	2 	00001
1340765033 	1 	00000
1340765035 	2 	00000
1340765041 	0 	00101
1340765045 	1 	00000
1340765047 	0 	00099
1340765047 	2 	00001
1340765052 	1 	00000
1340765053 	0 	00098
1340765058 	1 	00000
1340765059 	0 	00098
1340765064 	1 	00000
1340765066 	0 	00099
1340765070 	1 	00000
1340765071 	2 	00000
1340765072 	0 	00098
1340765076 	1 	00000
1340765078 	2 	00000
1340765078 	0 	00099
1340765082 	1 	00000
1340765084 	2 	00001
1340765084 	0 	00099
1340765088 	1 	00000
1340765090 	0 	00098
1340765094 	1 	00000
1340765096 	2 	00000
1340765096 	0 	00099
1340765101 	1 	00000
1340765102 	2 	00001
1340765102 	0 	00098
1340765107 	1 	00000
1340765109 	2 	00000
1340765113 	1 	00000
1340765115 	0 	00099
1340765121 	2 	00000
1340765121 	0 	00101
1340765125 	1 	00000
1340765127 	2 	00000
1340765127 	0 	00099
1340765131 	1 	00000
1340765133 	2 	00000
1340765135 	0 	00099
1340765137 	1 	00000
1340765139 	0 	00098
1340765143 	1 	00000
1340765145 	2 	00000
1340765146 	0 	00101
1340765149 	1 	00000
1340765151 	2 	00001
1340765152 	0 	00099
1340765155 	1 	00000
1340765157 	2 	00000
1340765158 	0 	00099
1340765162 	1 	00000
1340765164 	0 	00098
1340765168 	1 	00000
1340765169 	2 	00000
1340765174 	1 	00000
1340765176 	2 	00000
1340765177 	0 	00099
1340765180 	1 	00000
1340765182 	2 	00000
1340765183 	0 	00099
1340765186 	1 	00000
1340765189 	0 	00098
1340765192 	1 	00000
1340765194 	2 	00001
1340765195 	0 	00098
1340765198 	1 	00000
1340765200 	2 	00000
1340765201 	0 	00101
1340765204 	1 	00000
1340765206 	2 	00000
1340765211 	1 	00000
1340765213 	0 	00098
1340765217 	1 	00000
1340765218 	2 	00001
1340765219 	0 	00099
1340765223 	1 	00000
1340765225 	2 	00001
1340765225 	0 	00099
1340765229 	1 	00000
1340765231 	2 	00000
1340765232 	0 	00098
1340765235 	1 	00000
1340765238 	0 	00099
1340765241 	1 	00000
1340765243 	2 	00001
1340765244 	0 	00101
1340765247 	1 	00000
1340765249 	2 	00000
1340765250 	0 	00099
1340765255 	2 	00001
1340765256 	0 	00099
1340765259 	1 	00000
1340765262 	0 	00099
1340765266 	1 	00000
1340765267 	2 	00001
1340765268 	0 	00099
1340765272 	1 	00000
1340765274 	2 	00000
1340765274 	0 	00099
1340765278 	1 	00000
1340765280 	2 	00001
1340765281 	0 	00099
1340765284 	1 	00000
1340765287 	0 	00098
1340765290 	1 	00000
1340765292 	2 	00000
1340765293 	0 	00098
1340765296 	1 	00000
1340765298 	2 	00001
1340765299 	0 	00098
1340765302 	1 	00000
1340765304 	2 	00000
1340765305 	0 	00098
1340765308 	1 	00000
1340765314 	1 	00000
1340765316 	2 	00000
1340765317 	0 	00099
1340765321 	1 	00000
1340765323 	2 	00001
1340765323 	0 	00099
1340765327 	1 	00000
1340765329 	2 	00000
1340765329 	0 	00099
1340765335 	0 	00098
1340765339 	1 	00000
1340765341 	2 	00000
1340765341 	0 	00101
1340765345 	1 	00000
1340765347 	2 	00001
1340765351 	1 	00000
1340765353 	2 	00000
1340765355 	0 	00099
1340765357 	1 	00000
1340765360 	0 	00099
1340765363 	1 	00000
1340765365 	2 	00000
1340765366 	0 	00098
1340765369 	1 	00000
1340765372 	2 	00000
1340765372 	0 	00098
1340765376 	1 	00000
1340765378 	2 	00001
1340765379 	0 	00099
1340765382 	1 	00000
1340765390 	2 	00000
1340765391 	0 	00101
1340765394 	1 	00000
1340765396 	2 	00001
1340765397 	0 	00101
1340765400 	1 	00000
1340765402 	2 	00001
1340765403 	0 	00101
1340765406 	1 	00000
1340765410 	0 	00099
1340765412 	1 	00000
1340765414 	2 	00001
1340765416 	0 	00099
1340765418 	1 	00000
1340765421 	2 	00000
1340765422 	0 	00099
1340765424 	1 	00000
1340765427 	2 	00001
1340765431 	1 	00000
1340765434 	0 	00101
1340765437 	1 	00000
1340765439 	2 	00000
1340765441 	0 	00101
1340765443 	1 	00000
1340765445 	2 	00000
1340765447 	0 	00099
1340765449 	1 	00000
1340765451 	2 	00001
1340765453 	0 	00101
1340765455 	1 	00000
1340765461 	1 	00000
1340765463 	2 	00000
1340765465 	0 	00101
1340765471 	0 	00101
1340765473 	1 	00000
1340765476 	2 	00000
1340765478 	0 	00101
1340765480 	1 	00000
1340765484 	0 	00099
1340765486 	1 	00000
1340765488 	2 	00001
1340765490 	0 	00099
1340765492 	1 	00000
1340765494 	2 	00000
1340765496 	0 	00101
1340765498 	1 	00000
1340765500 	2 	00000
1340765502 	0 	00101
1340765504 	1 	00000
1340765508 	0 	00101
1340765510 	1 	00000
1340765514 	0 	00101
1340765516 	1 	00000
1340765519 	2 	00000
1340765521 	0 	00101
1340765522 	1 	00000
1340765525 	2 	00000
1340765528 	1 	00000
1340765533 	0 	00099
1340765535 	1 	00000
1340765537 	2 	00000
1340765539 	0 	00101
1340765541 	1 	00000
1340765543 	2 	00001
1340765545 	0 	00099
1340765547 	1 	00000
1340765549 	2 	00000
1340765551 	0 	00101
1340765553 	1 	00000
1340765557 	0 	00101
1340765560 	1 	00000
1340765561 	2 	00000
1340765564 	0 	00101
1340765565 	1 	00000
1340765568 	2 	00000
1340765571 	1 	00000
1340765574 	2 	00001
1340765576 	0 	00099
1340765577 	1 	00000
1340765580 	2 	00000
1340765582 	0 	00099
1340765583 	1 	00000
1340765586 	2 	00000
1340765588 	0 	00099
1340765590 	1 	00000
1340765592 	2 	00000
1340765595 	0 	00099
1340765596 	1 	00000
1340765598 	2 	00000
1340765604 	2 	00000
1340765607 	0 	00101
1340765608 	1 	00000
1340765610 	2 	00000
1340765613 	0 	00099
1340765614 	1 	00000
1340765617 	2 	00001
1340765619 	0 	00099
1340765620 	1 	00000
1340765623 	2 	00000
1340765625 	0 	00099
1340765626 	1 	00000
1340765629 	2 	00000
1340765632 	0 	00101
1340765632 	1 	00000
1340765635 	2 	00000
1340765638 	0 	00101
1340765638 	1 	00000
1340765641 	2 	00000
1340765644 	0 	00099
1340765647 	1 	00000
1340765650 	0 	00099
1340765651 	1 	00000
1340765653 	2 	00000
1340765656 	0 	00101
1340765657 	1 	00000
1340765659 	2 	00001
1340765663 	1 	00000
1340765666 	2 	00000
1340765668 	0 	00099
1340765669 	1 	00000
1340765672 	2 	00000
1340765675 	0 	00101
1340765675 	1 	00000
1340765678 	2 	00000
1340765681 	0 	00102
1340765684 	2 	00001
1340765687 	0 	00099
1340765687 	1 	00000
1340765690 	2 	00000
1340765693 	0 	00099
1340765693 	1 	00000
1340765696 	2 	00000
1340765699 	0 	00099
1340765700 	1 	00000
1340765702 	2 	00001
1340765706 	0 	00101
1340765713 	1 	00000
1340765714 	2 	00000
1340765718 	1 	00000
1340765718 	0 	00099
1340765721 	2 	00001
1340765724 	1 	00000
1340765724 	0 	00101
1340765727 	2 	00000
1340765730 	1 	00000
1340765732 	0 	00101
1340765733 	2 	00000
1340765737 	0 	00101
1340765739 	2 	00000
1340765742 	1 	00000
1340765743 	0 	00101
1340765745 	2 	00001
1340765749 	1 	00000
1340765749 	0 	00101
1340765751 	2 	00000
1340765755 	1 	00000
1340765755 	0 	00137
1340765757 	2 	00001
1340765761 	1 	00000
1340765763 	2 	00000
1340765767 	1 	00000
1340765768 	0 	00101
1340765770 	2 	00001
1340765773 	1 	00000
1340765774 	0 	00101
1340765776 	2 	00000
1340765779 	1 	00000
1340765780 	0 	00101
1340765782 	2 	00000
1340765785 	1 	00000
1340765786 	0 	00108
1340765788 	2 	00000
1340765791 	1 	00000
1340765793 	0 	00139
1340765794 	2 	00000
1340765797 	1 	00000
1340765799 	0 	00101
1340765800 	2 	00000
1340765804 	1 	00000
1340765806 	2 	00001
1340765810 	1 	00000
1340765811 	0 	00102
1340765812 	2 	00001
1340765817 	0 	00099
1340765819 	2 	00001
1340765822 	1 	00000
1340765823 	0 	00099
1340765828 	1 	00000
1340765830 	0 	00099
1340765831 	2 	00000
1340765834 	1 	00000
1340765837 	2 	00000
1340765840 	1 	00000
1340765842 	0 	00099
1340765843 	2 	00001
1340765846 	1 	00000
1340765848 	0 	00099
1340765849 	2 	00000
1340765852 	1 	00000
1340765854 	0 	00099
1340765855 	2 	00001
1340765859 	1 	00000
1340765861 	0 	00101
1340765868 	2 	00001
1340765871 	1 	00000
1340765873 	0 	00099
1340765874 	2 	00001
1340765877 	1 	00000
1340765879 	0 	00099
1340765880 	2 	00001
1340765883 	1 	00000
1340765885 	0 	00099
1340765886 	2 	00001
1340765889 	1 	00000
1340765891 	0 	00099
1340765892 	2 	00001
1340765895 	1 	00000
1340765897 	0 	00099
1340765898 	2 	00000
1340765901 	1 	00000
1340765903 	0 	00099
1340765904 	2 	00001
1340765907 	1 	00000
1340765910 	2 	00001
1340765914 	1 	00000
1340765916 	0 	00101
1340765917 	2 	00001
1340765920 	1 	00000
1340765922 	0 	00099
1340765923 	2 	00000
1340765926 	1 	00000
1340765928 	0 	00099
1340765929 	2 	00000
1340765932 	1 	00000
1340765934 	0 	00099
1340765935 	2 	00000
1340765938 	1 	00000
1340765940 	0 	00101
1340765941 	2 	00001
1340765944 	1 	00000
1340765947 	2 	00000
1340765953 	0 	00099
1340765953 	2 	00000
1340765956 	1 	00000
1340765959 	0 	00099
1340765959 	2 	00000
1340765962 	1 	00000
1340765965 	0 	00099
1340765966 	2 	00001
1340765969 	1 	00000
1340765971 	0 	00099
1340765972 	2 	00000
1340765975 	1 	00000
1340765978 	0 	00099
1340765978 	2 	00000
1340765981 	1 	00000
1340765984 	0 	00099
1340765984 	2 	00001
1340765987 	1 	00000
1340765990 	0 	00099
1340765990 	2 	00000
1340765993 	1 	00000
1340765996 	0 	00099
1340765998 	2 	00001
1340765999 	1 	00000
1340766002 	0 	00099
1340766005 	1 	00000
1340766009 	0 	00099
1340766011 	1 	00000
1340766015 	2 	00000
1340766017 	1 	00000
1340766021 	2 	00000
1340766021 	0 	00101
1340766024 	1 	00000
1340766027 	2 	00001
1340766027 	0 	00099
1340766033 	2 	00000
1340766033 	0 	00107
1340766036 	1 	00000
1340766039 	2 	00000
1340766041 	0 	00101
1340766042 	1 	00000
1340766045 	2 	00001
1340766046 	0 	00101
1340766048 	1 	00000
1340766051 	2 	00001
1340766052 	0 	00101
1340766054 	1 	00000
1340766057 	2 	00001
1340766058 	0 	00102
1340766064 	2 	00000
1340766064 	0 	00101
1340766066 	1 	00000
1340766070 	2 	00001
1340766071 	0 	00102
1340766073 	1 	00000
1340766076 	2 	00000
1340766077 	0 	00101
1340766079 	1 	00000
1340766082 	2 	00001
1340766084 	0 	00101
1340766085 	1 	00000
1340766088 	2 	00000
1340766089 	0 	00099
1340766091 	1 	00000
1340766094 	2 	00001
1340766095 	0 	00099
1340766097 	1 	00000
1340766100 	2 	00001
1340766101 	0 	00099
1340766104 	1 	00000
1340766106 	2 	00001
1340766108 	0 	00101
1340766109 	1 	00000
1340766113 	2 	00001
1340766114 	0 	00099
1340766115 	1 	00000
1340766119 	2 	00001
1340766120 	0 	00099
1340766121 	1 	00000
1340766125 	2 	00000
1340766126 	0 	00101
1340766128 	1 	00000
1340766131 	2 	00000
1340766132 	0 	00099
1340766134 	1 	00000
1340766137 	2 	00000
1340766139 	0 	00099
1340766140 	1 	00000
1340766143 	2 	00001
1340766145 	0 	00099
1340766146 	1 	00000
1340766149 	2 	00001
1340766151 	0 	00099
1340766152 	1 	00000
1340766155 	2 	00000
1340766157 	0 	00099
1340766158 	1 	00000
1340766162 	2 	00000
1340766163 	0 	00099
1340766168 	2 	00001
1340766170 	0 	00099
1340766170 	1 	00000
1340766174 	2 	00000
1340766176 	0 	00099
1340766176 	1 	00000
1340766180 	2 	00000
1340766182 	0 	00099
1340766183 	1 	00000
1340766186 	2 	00000
1340766189 	1 	00000
1340766192 	2 	00000
1340766194 	0 	00099
1340766195 	1 	00000
1340766198 	2 	00001
1340766201 	0 	00099
1340766201 	1 	00000
1340766207 	1 	00000
1340766211 	2 	00000
1340766213 	0 	00099
1340766213 	1 	00000
1340766217 	2 	00001
1340766219 	0 	00099
1340766223 	2 	00000
1340766225 	1 	00000
1340766229 	2 	00001
1340766232 	1 	00000
1340766235 	2 	00001
1340766238 	1 	00000
1340766238 	0 	00101
1340766241 	2 	00000
1340766244 	1 	00000
1340766244 	0 	00101
1340766247 	2 	00000
1340766250 	1 	00000
1340766252 	0 	00101
1340766253 	2 	00000
1340766256 	1 	00000
1340766256 	0 	00101
1340766260 	2 	00001
1340766262 	1 	00000
1340766263 	0 	00101
1340766266 	2 	00001
1340766268 	1 	00000
1340766269 	0 	00101
1340766272 	2 	00000
1340766274 	1 	00000
1340766275 	0 	00101
1340766278 	2 	00000
1340766280 	1 	00000
1340766281 	0 	00101
1340766284 	2 	00001
1340766286 	1 	00000
1340766287 	0 	00101
1340766290 	2 	00000
1340766297 	1 	00000
1340766299 	0 	00099
1340766302 	2 	00000
1340766305 	1 	00000
1340766305 	0 	00101
1340766309 	2 	00001
1340766311 	1 	00000
1340766315 	2 	00001
1340766317 	1 	00000
1340766319 	0 	00101
1340766321 	2 	00001
1340766323 	1 	00000
1340766324 	0 	00101
1340766327 	2 	00001
1340766329 	1 	00000
1340766330 	0 	00101
1340766333 	2 	00000
1340766335 	1 	00000
1340766336 	0 	00101
1340766339 	2 	00000
1340766342 	1 	00000
1340766342 	0 	00099
1340766345 	2 	00000
1340766348 	1 	00000
1340766348 	0 	00099
1340766351 	2 	00001
1340766354 	1 	00000
1340766354 	0 	00101
1340766358 	2 	00001
1340766360 	1 	00000
1340766361 	0 	00099
1340766364 	2 	00000
1340766366 	1 	00000
1340766367 	0 	00101
1340766370 	2 	00000
1340766372 	1 	00000
1340766373 	0 	00101
1340766376 	2 	00001
1340766379 	0 	00099
1340766382 	2 	00000
1340766384 	1 	00000
1340766385 	0 	00099
1340766388 	2 	00001
1340766390 	1 	00000
1340766392 	0 	00099
1340766394 	2 	00001
1340766397 	1 	00000
1340766398 	0 	00099
1340766400 	2 	00001
1340766403 	1 	00000
1340766404 	0 	00099
1340766407 	2 	00000
1340766409 	1 	00000
1340766410 	0 	00101
1340766413 	2 	00000
1340766415 	1 	00000
1340766416 	0 	00099
1340766419 	2 	00001
1340766421 	1 	00000
1340766423 	0 	00099
1340766425 	2 	00000
1340766427 	1 	00000
1340766431 	2 	00000
1340766433 	1 	00000
1340766435 	0 	00099
1340766437 	2 	00000
1340766439 	1 	00000
1340766441 	0 	00099
1340766443 	2 	00000
1340766445 	1 	00000
1340766447 	0 	00099
1340766449 	2 	00000
1340766452 	1 	00000
1340766453 	0 	00099
1340766456 	2 	00001
1340766458 	1 	00000
1340766460 	0 	00099
1340766462 	2 	00000
1340766464 	1 	00000
1340766466 	0 	00099
1340766468 	2 	00001
1340766470 	1 	00000
1340766472 	0 	00099
1340766474 	2 	00000
1340766476 	1 	00000
1340766478 	0 	00099
1340766480 	2 	00000
1340766482 	1 	00000
1340766484 	0 	00099
1340766486 	2 	00000
1340766488 	1 	00000
1340766490 	0 	00101
1340766492 	2 	00000
1340766494 	1 	00000
1340766497 	0 	00099
1340766498 	2 	00001
1340766500 	1 	00000
1340766503 	0 	00099
1340766505 	2 	00001
1340766507 	1 	00000
1340766511 	2 	00000
1340766515 	0 	00099
1340766517 	2 	00000
1340766519 	1 	00000
1340766523 	2 	00000
1340766525 	1 	00000
1340766528 	0 	00099
1340766529 	2 	00000
1340766531 	1 	00000
1340766534 	0 	00099
1340766535 	2 	00001
1340766537 	1 	00000
1340766540 	0 	00101
1340766541 	2 	00001
1340766543 	1 	00000
1340766547 	2 	00000
1340766549 	1 	00000
1340766552 	0 	00099
1340766554 	2 	00001
1340766555 	1 	00000
1340766559 	0 	00099
1340766560 	2 	00001
1340766562 	1 	00000
1340766565 	0 	00099
1340766566 	2 	00000
1340766568 	1 	00000
1340766571 	0 	00099
1340766573 	2 	00001
1340766574 	1 	00000
1340766578 	2 	00000
1340766580 	1 	00000
1340766583 	0 	00099
1340766584 	2 	00000
1340766586 	1 	00000
1340766590 	0 	00101
1340766590 	2 	00000
1340766592 	1 	00000
1340766596 	0 	00099
1340766596 	2 	00001
1340766598 	1 	00000
1340766602 	0 	00099
1340766603 	2 	00000
1340766604 	1 	00000
1340766608 	0 	00099
1340766609 	2 	00000
1340766611 	1 	00000
1340766614 	0 	00099
1340766615 	2 	00000
1340766617 	1 	00000
1340766620 	0 	00099
1340766621 	2 	00001
1340766623 	1 	00000
1340766626 	0 	00101
1340766627 	2 	00000
1340766629 	1 	00000
1340766632 	0 	00099
1340766634 	2 	00000
1340766635 	1 	00000
1340766638 	0 	00101
1340766639 	2 	00000
1340766641 	1 	00000
1340766645 	2 	00000
1340766651 	0 	00099
1340766651 	2 	00000
1340766653 	1 	00000
1340766657 	0 	00099
1340766658 	2 	00001
1340766659 	1 	00000
1340766664 	2 	00001
1340766666 	1 	00000
1340766670 	2 	00000
1340766672 	1 	00000
1340766675 	0 	00099
1340766676 	2 	00001
1340766678 	1 	00000
1340766682 	0 	00099
1340766682 	2 	00000
1340766684 	1 	00000
1340766688 	0 	00099
1340766688 	2 	00001
1340766690 	1 	00000
1340766694 	0 	00099
1340766696 	2 	00000
1340766696 	1 	00000
1340766700 	2 	00001
1340766702 	1 	00000
1340766706 	0 	00615
1340766707 	2 	00000
1340766708 	1 	00000
1340766713 	0 	00099
1340766713 	2 	00001
1340766715 	1 	00000
1340766719 	2 	00001
1340766721 	1 	00000
1340766725 	2 	00000
1340766731 	2 	00000
1340766733 	1 	00000
1340766737 	0 	00099
1340766737 	2 	00000
1340766739 	1 	00000
1340766743 	0 	00099
1340766743 	2 	00001
1340766745 	1 	00000
1340766749 	0 	00099
1340766749 	2 	00001
1340766751 	1 	00000
1340766755 	0 	00099
1340766756 	2 	00001
1340766757 	1 	00000
1340766762 	2 	00000
1340766763 	1 	00000
1340766768 	0 	00099
1340766769 	1 	00000
1340766776 	1 	00000
1340766780 	2 	00000
1340766782 	1 	00000
1340766786 	2 	00001
1340766786 	0 	00101
1340766788 	1 	00000
1340766793 	0 	00099
1340766794 	1 	00000
1340766798 	2 	00000
1340766799 	0 	00099
1340766800 	1 	00000
1340766805 	0 	00099
1340766807 	1 	00000
1340766811 	0 	00099
1340766811 	2 	00000
1340766812 	1 	00000
1340766817 	0 	00099
1340766817 	2 	00001
1340766818 	1 	00000
1340766823 	0 	00099
1340766823 	2 	00001
1340766824 	1 	00000
1340766829 	0 	00099
1340766831 	1 	00000
1340766835 	2 	00000
1340766835 	0 	00146
1340766837 	1 	00000
1340766841 	2 	00001
1340766842 	0 	00099
1340766843 	1 	00000
1340766847 	2 	00001
1340766848 	0 	00101
1340766850 	1 	00000
1340766854 	2 	00001
1340766854 	0 	00099
1340766855 	1 	00000
1340766860 	2 	00000
1340766860 	0 	00099
1340766866 	2 	00001
1340766866 	0 	00101
1340766867 	1 	00000
1340766872 	2 	00000
1340766874 	0 	00099
1340766878 	2 	00001
1340766879 	1 	00000
1340766884 	2 	00001
1340766884 	0 	00099
1340766886 	1 	00000
1340766890 	2 	00000
1340766891 	0 	00101
1340766892 	1 	00000
1340766896 	2 	00001
1340766898 	0 	00099
1340766903 	2 	00001
1340766903 	0 	00101
1340766904 	1 	00000
1340766909 	2 	00001
1340766909 	0 	00101
1340766910 	1 	00000
1340766915 	2 	00001
1340766915 	0 	00101
1340766917 	1 	00000
1340766921 	2 	00000
1340766922 	1 	00000
1340766927 	2 	00000
1340766928 	0 	00101
1340766928 	1 	00000
1340766933 	2 	00000
1340766934 	0 	00099
1340766935 	1 	00000
1340766940 	2 	00000
1340766940 	0 	00099
1340766941 	1 	00000
1340766945 	2 	00000
1340766946 	0 	00099
1340766947 	1 	00000
1340766952 	2 	00001
1340766953 	0 	00099
1340766953 	1 	00000
1340766958 	2 	00000
1340766960 	0 	00099
1340766964 	2 	00001
1340766965 	0 	00141
1340766965 	1 	00000
1340766970 	2 	00000
1340766976 	2 	00000
1340766977 	1 	00000
1340766982 	2 	00000
1340766985 	1 	00000
1340766988 	2 	00000
1340766990 	1 	00000
1340766990 	0 	00099
1340766994 	2 	00001
1340766996 	0 	00099
1340767001 	2 	00000
1340767002 	1 	00000
1340767007 	2 	00001
1340767009 	1 	00000
1340767013 	2 	00001
1340767014 	1 	00000
1340767015 	0 	00099
1340767019 	2 	00000
1340767020 	1 	00000
1340767021 	0 	00101
1340767025 	2 	00000
1340767026 	1 	00000
1340767028 	0 	00099
1340767031 	2 	00001
1340767032 	1 	00000
1340767037 	2 	00001
1340767038 	1 	00000
1340767039 	0 	00101
1340767043 	2 	00000
1340767045 	1 	00000
1340767046 	0 	00099
1340767050 	2 	00000
1340767052 	1 	00000
1340767052 	0 	00101
1340767056 	2 	00001
1340767057 	1 	00000
1340767058 	0 	00099
1340767062 	2 	00000
1340767063 	1 	00000
1340767064 	0 	00099
1340767068 	2 	00001
1340767069 	1 	00000
1340767071 	0 	00098
1340767074 	2 	00000
1340767077 	0 	00099
1340767081 	1 	00000
1340767083 	0 	00099
1340767086 	2 	00000
1340767087 	1 	00000
1340767089 	0 	00099
1340767092 	2 	00000
1340767093 	1 	00000
1340767099 	2 	00000
1340767100 	1 	00000
1340767101 	0 	00099
1340767105 	2 	00000
1340767106 	1 	00000
1340767107 	0 	00616
1340767111 	2 	00000
1340767113 	1 	00000
1340767113 	0 	00099
1340767117 	2 	00000
1340767118 	1 	00000
1340767119 	0 	00099
1340767123 	2 	00000
1340767124 	1 	00000
1340767129 	2 	00000
1340767135 	2 	00000
1340767137 	1 	00000
1340767141 	2 	00000
1340767142 	1 	00000
1340767144 	0 	00099
1340767148 	2 	00000
1340767148 	1 	00000
1340767150 	0 	00099
1340767154 	2 	00001
1340767155 	1 	00000
1340767157 	0 	00099
1340767160 	2 	00000
1340767161 	1 	00000
1340767163 	0 	00099
1340767166 	2 	00000
1340767167 	1 	00000
1340767169 	0 	00099
1340767172 	2 	00000
1340767173 	1 	00000
1340767175 	0 	00099
1340767178 	2 	00000
1340767179 	1 	00000
1340767181 	0 	00099
1340767184 	2 	00000
1340767185 	1 	00000
1340767188 	0 	00099
1340767190 	2 	00001
1340767191 	1 	00000
1340767194 	0 	00099
1340767197 	2 	00000
1340767198 	1 	00000
1340767200 	0 	00099
1340767203 	2 	00000
1340767206 	0 	00099
1340767209 	2 	00000
1340767212 	0 	00099
1340767215 	2 	00000
1340767216 	1 	00000
1340767219 	0 	00099
1340767221 	2 	00001
1340767222 	1 	00000
1340767225 	0 	00099
1340767227 	2 	00000
1340767228 	1 	00000
1340767231 	0 	00099
1340767233 	2 	00001
1340767234 	1 	00000
1340767239 	2 	00000
1340767241 	1 	00000
